SubID,Order,Gender,AgeMonths,AgeYears,Exclude,ExcludeReason,Block,TrialNumber,SelectProportion
PM159,ContFirst,F,54,4,0,NA,Cont,T6,0
PM159,ContFirst,F,54,4,0,NA,Cont,T7,0
PM159,ContFirst,F,54,4,0,NA,Cont,T8,0
PM159,ContFirst,F,54,4,0,NA,Num,T1,0
PM159,ContFirst,F,54,4,0,NA,Num,T2,0
PM159,ContFirst,F,54,4,0,NA,Num,T3,0
PM159,ContFirst,F,54,4,0,NA,Num,T4,0
PM159,ContFirst,F,54,4,0,NA,Num,T5,0
PM159,ContFirst,F,54,4,0,NA,Num,T6,0
PM159,ContFirst,F,54,4,0,NA,Num,T7,0
PM159,ContFirst,F,54,4,0,NA,Num,T8,0
PM160,NumFirst,M,55,4,0,NA,Cont,T1,1
PM160,NumFirst,M,55,4,0,NA,Cont,T2,1
PM160,NumFirst,M,55,4,0,NA,Cont,T3,1
PM160,NumFirst,M,55,4,0,NA,Cont,T4,1
PM160,NumFirst,M,55,4,0,NA,Cont,T5,1
PM160,NumFirst,M,55,4,0,NA,Cont,T6,1
PM160,NumFirst,M,55,4,0,NA,Cont,T7,1
PM160,NumFirst,M,55,4,0,NA,Cont,T8,1
PM160,NumFirst,M,55,4,0,NA,Num,T1,0
PM160,NumFirst,M,55,4,0,NA,Num,T2,0
PM160,NumFirst,M,55,4,0,NA,Num,T3,1
PM160,NumFirst,M,55,4,0,NA,Num,T4,1
PM160,NumFirst,M,55,4,0,NA,Num,T5,1
PM160,NumFirst,M,55,4,0,NA,Num,T6,1
PM160,NumFirst,M,55,4,0,NA,Num,T7,1
PM160,NumFirst,M,55,4,0,NA,Num,T8,1
PM161,ContFirst,M,71,5,0,NA,Cont,T1,1
PM161,ContFirst,M,71,5,0,NA,Cont,T2,1
PM161,ContFirst,M,71,5,0,NA,Cont,T3,0
PM161,ContFirst,M,71,5,0,NA,Cont,T4,1
PM161,ContFirst,M,71,5,0,NA,Cont,T5,0
PM161,ContFirst,M,71,5,0,NA,Cont,T6,1
PM161,ContFirst,M,71,5,0,NA,Cont,T7,1
PM161,ContFirst,M,71,5,0,NA,Cont,T8,0
PM161,ContFirst,M,71,5,0,NA,Num,T1,1
PM161,ContFirst,M,71,5,0,NA,Num,T2,0
PM161,ContFirst,M,71,5,0,NA,Num,T3,0
PM161,ContFirst,M,71,5,0,NA,Num,T4,0
PM161,ContFirst,M,71,5,0,NA,Num,T5,0
PM161,ContFirst,M,71,5,0,NA,Num,T6,0
PM161,ContFirst,M,71,5,0,NA,Num,T7,0
PM161,ContFirst,M,71,5,0,NA,Num,T8,0
PM162,ContFirst,F,48,4,0,NA,Cont,T1,0
PM162,ContFirst,F,48,4,0,NA,Cont,T2,1
PM162,ContFirst,F,48,4,0,NA,Cont,T3,1
PM162,ContFirst,F,48,4,0,NA,Cont,T4,0
PM162,ContFirst,F,48,4,0,NA,Cont,T5,1
PM162,ContFirst,F,48,4,0,NA,Cont,T6,0
PM162,ContFirst,F,48,4,0,NA,Cont,T7,0
PM162,ContFirst,F,48,4,0,NA,Cont,T8,1
PM162,ContFirst,F,48,4,0,NA,Num,T1,1
PM162,ContFirst,F,48,4,0,NA,Num,T2,1
PM162,ContFirst,F,48,4,0,NA,Num,T3,0
PM162,ContFirst,F,48,4,0,NA,Num,T4,1
PM162,ContFirst,F,48,4,0,NA,Num,T5,0
PM162,ContFirst,F,48,4,0,NA,Num,T6,1
PM162,ContFirst,F,48,4,0,NA,Num,T7,1
PM162,ContFirst,F,48,4,0,NA,Num,T8,0
PM163,NumFirst,M,48,4,0,NA,Cont,T1,0
PM163,NumFirst,M,48,4,0,NA,Cont,T2,0
PM163,NumFirst,M,48,4,0,NA,Cont,T3,0
PM163,NumFirst,M,48,4,0,NA,Cont,T4,0
PM163,NumFirst,M,48,4,0,NA,Cont,T5,0
PM163,NumFirst,M,48,4,0,NA,Cont,T6,0
PM163,NumFirst,M,48,4,0,NA,Cont,T7,0
PM163,NumFirst,M,48,4,0,NA,Cont,T8,0
PM163,NumFirst,M,48,4,0,NA,Num,T1,0
PM163,NumFirst,M,48,4,0,NA,Num,T2,0
PM163,NumFirst,M,48,4,0,NA,Num,T3,0
PM163,NumFirst,M,48,4,0,NA,Num,T4,0
PM163,NumFirst,M,48,4,0,NA,Num,T5,0
PM163,NumFirst,M,48,4,0,NA,Num,T6,0
PM163,NumFirst,M,48,4,0,NA,Num,T7,0
PM163,NumFirst,M,48,4,0,NA,Num,T8,0
PM164,ContFirst,F,73,6,0,NA,Cont,T1,1
PM164,ContFirst,F,73,6,0,NA,Cont,T2,1
PM164,ContFirst,F,73,6,0,NA,Cont,T3,1
PM164,ContFirst,F,73,6,0,NA,Cont,T4,1
PM164,ContFirst,F,73,6,0,NA,Cont,T5,1
PM164,ContFirst,F,73,6,0,NA,Cont,T6,1
PM164,ContFirst,F,73,6,0,NA,Cont,T7,1
PM164,ContFirst,F,73,6,0,NA,Cont,T8,1
PM164,ContFirst,F,73,6,0,NA,Num,T1,1
PM164,ContFirst,F,73,6,0,NA,Num,T2,1
PM164,ContFirst,F,73,6,0,NA,Num,T3,1
PM164,ContFirst,F,73,6,0,NA,Num,T4,1
PM164,ContFirst,F,73,6,0,NA,Num,T5,1
PM164,ContFirst,F,73,6,0,NA,Num,T6,1
PM164,ContFirst,F,73,6,0,NA,Num,T7,1
PM164,ContFirst,F,73,6,0,NA,Num,T8,1
PM165,NumFirst,M,73,6,0,NA,Cont,T1,0
PM165,NumFirst,M,73,6,0,NA,Cont,T2,1
PM165,NumFirst,M,73,6,0,NA,Cont,T3,0
PM165,NumFirst,M,73,6,0,NA,Cont,T4,1
PM165,NumFirst,M,73,6,0,NA,Cont,T5,0
PM165,NumFirst,M,73,6,0,NA,Cont,T6,1
PM165,NumFirst,M,73,6,0,NA,Cont,T7,1
PM165,NumFirst,M,73,6,0,NA,Cont,T8,1
PM165,NumFirst,M,73,6,0,NA,Num,T1,0
PM165,NumFirst,M,73,6,0,NA,Num,T2,0
PM165,NumFirst,M,73,6,0,NA,Num,T3,0
PM165,NumFirst,M,73,6,0,NA,Num,T4,0
PM165,NumFirst,M,73,6,0,NA,Num,T5,0
PM165,NumFirst,M,73,6,0,NA,Num,T6,0
PM165,NumFirst,M,73,6,0,NA,Num,T7,0
PM165,NumFirst,M,73,6,0,NA,Num,T8,0
PM166,ContFirst,F,65,5,0,NA,Cont,T1,0
PM166,ContFirst,F,65,5,0,NA,Cont,T2,1
PM166,ContFirst,F,65,5,0,NA,Cont,T3,1
PM166,ContFirst,F,65,5,0,NA,Cont,T4,1
PM166,ContFirst,F,65,5,0,NA,Cont,T5,1
PM166,ContFirst,F,65,5,0,NA,Cont,T6,1
PM166,ContFirst,F,65,5,0,NA,Cont,T7,1
PM166,ContFirst,F,65,5,0,NA,Cont,T8,1
PM166,ContFirst,F,65,5,0,NA,Num,T1,1
PM166,ContFirst,F,65,5,0,NA,Num,T2,1
PM166,ContFirst,F,65,5,0,NA,Num,T3,1
PM166,ContFirst,F,65,5,0,NA,Num,T4,1
PM166,ContFirst,F,65,5,0,NA,Num,T5,0
PM166,ContFirst,F,65,5,0,NA,Num,T6,1
PM166,ContFirst,F,65,5,0,NA,Num,T7,1
PM166,ContFirst,F,65,5,0,NA,Num,T8,1
PM167,ContFirst,F,50,4,0,NA,Cont,T1,0
PM167,ContFirst,F,50,4,0,NA,Cont,T2,0
PM167,ContFirst,F,50,4,0,NA,Cont,T3,1
PM167,ContFirst,F,50,4,0,NA,Cont,T4,0
PM167,ContFirst,F,50,4,0,NA,Cont,T5,1
PM167,ContFirst,F,50,4,0,NA,Cont,T6,1
PM167,ContFirst,F,50,4,0,NA,Cont,T7,0
PM167,ContFirst,F,50,4,0,NA,Cont,T8,1
PM167,ContFirst,F,50,4,0,NA,Num,T1,1
PM167,ContFirst,F,50,4,0,NA,Num,T2,1
PM167,ContFirst,F,50,4,0,NA,Num,T3,0
PM167,ContFirst,F,50,4,0,NA,Num,T4,1
PM167,ContFirst,F,50,4,0,NA,Num,T5,0
PM167,ContFirst,F,50,4,0,NA,Num,T6,0
PM167,ContFirst,F,50,4,0,NA,Num,T7,0
PM167,ContFirst,F,50,4,0,NA,Num,T8,0
PM168,ContFirst,M,73,6,0,NA,Cont,T1,0
PM168,ContFirst,M,73,6,0,NA,Cont,T2,1
PM168,ContFirst,M,73,6,0,NA,Cont,T3,1
PM168,ContFirst,M,73,6,0,NA,Cont,T4,1
PM168,ContFirst,M,73,6,0,NA,Cont,T5,1
PM168,ContFirst,M,73,6,0,NA,Cont,T6,0
PM168,ContFirst,M,73,6,0,NA,Cont,T7,1
PM168,ContFirst,M,73,6,0,NA,Cont,T8,1
PM168,ContFirst,M,73,6,0,NA,Num,T1,1
PM168,ContFirst,M,73,6,0,NA,Num,T2,0
PM168,ContFirst,M,73,6,0,NA,Num,T3,1
PM168,ContFirst,M,73,6,0,NA,Num,T4,1
PM168,ContFirst,M,73,6,0,NA,Num,T5,1
PM168,ContFirst,M,73,6,0,NA,Num,T6,1
PM168,ContFirst,M,73,6,0,NA,Num,T7,1
PM168,ContFirst,M,73,6,0,NA,Num,T8,1
PM169,ContFirst,F,54,4,0,NA,Cont,T1,0
PM169,ContFirst,F,54,4,0,NA,Cont,T2,0
PM169,ContFirst,F,54,4,0,NA,Cont,T3,0
PM169,ContFirst,F,54,4,0,NA,Cont,T4,0
PM169,ContFirst,F,54,4,0,NA,Cont,T5,0
PM169,ContFirst,F,54,4,0,NA,Cont,T6,0
PM169,ContFirst,F,54,4,0,NA,Cont,T7,0
PM169,ContFirst,F,54,4,0,NA,Cont,T8,0
PM169,ContFirst,F,54,4,0,NA,Num,T1,0
PM169,ContFirst,F,54,4,0,NA,Num,T2,0
PM169,ContFirst,F,54,4,0,NA,Num,T3,0
PM169,ContFirst,F,54,4,0,NA,Num,T4,0
PM169,ContFirst,F,54,4,0,NA,Num,T5,0
